ixq2,iz,point,x,y,exl,exh,eyl,eyh
7,2,4,0.230655,0.181332,0,0,0.0328033,0.0328033
7,3,0,0.0190776,1.01286,0,0,0.0695346,0.0695346
7,3,1,0.0699599,0.43666,0,0,0.046631,0.046631
7,3,2,0.119802,0.155354,0,0,0.0499062,0.0499062
7,4,0,0.0166188,0.0227459,0,0,0.0101421,0.0101421
8,0,0,0.124711,5.48583,0,0,0.379366,0.379366
8,0,1,0.174312,4.09423,0,0,0.241127,0.241127
8,0,2,0.245795,2.62939,0,0,0.129894,0.129894
8,0,3,0.344597,1.37171,0,0,0.0770084,0.0770084
8,0,4,0.4432,0.728668,0,0,0.0365786,0.0365786
8,0,5,0.557294,0.33314,0,0,0.0224978,0.0224978
8,0,6,0.698862,0.145596,0,0,0.0136897,0.0136897
8,1,0,0.0751311,3.07039,0,0,0.370806,0.370806
8,1,1,0.12498,2.54171,0,0,0.236129,0.236129
8,1,2,0.174711,2.08195,0,0,0.149811,0.149811
8,1,3,0.247735,1.48825,0,0,0.0823149,0.0823149
8,1,4,0.346932,0.892238,0,0,0.046584,0.046584
8,1,5,0.446865,0.533443,0,0,0.0327526,0.0327526
8,1,6,0.567027,0.274447,0,0,0.013024,0.013024
8,1,7,0.716256,0.121635,0,0,0.00680399,0.00680399
8,1,8,0.880934,0.0533308,0,0,0.00299609,0.00299609
8,2,0,0.026773,1.68933,0,0,0.222184,0.222184
8,2,1,0.0752315,1.55027,0,0,0.135317,0.135317
8,2,2,0.124965,1.36192,0,0,0.090008,0.090008
8,2,3,0.174845,1.16929,0,0,0.0977308,0.0977308
8,2,4,0.248396,0.841197,0,0,0.0614908,0.0614908
8,2,5,0.347673,0.560693,0,0,0.0324288,0.0324288
8,2,6,0.447041,0.364663,0,0,0.0185094,0.0185094
8,2,7,0.568345,0.214725,0,0,0.0115135,0.0115135
8,2,8,0.718073,0.109234,0,0,0.00582105,0.00582105
8,2,9,0.887926,0.0507013,0,0,0.00277351,0.00277351
8,3,0,0.0258127,0.967054,0,0,0.130259,0.130259
8,3,1,0.0750346,0.840463,0,0,0.0978878,0.0978878
8,3,2,0.124729,0.733919,0,0,0.0685923,0.0685923
8,3,3,0.174657,0.61768,0,0,0.050291,0.050291
8,3,4,0.248711,0.487573,0,0,0.0333804,0.0333804
8,3,5,0.348015,0.342043,0,0,0.0211592,0.0211592
8,3,6,0.447462,0.245071,0,0,0.0141103,0.0141103
8,3,7,0.568563,0.154345,0,0,0.00905496,0.00905496
8,3,8,0.718424,0.0837841,0,0,0.00540995,0.00540995
8,3,9,0.88916,0.0411673,0,0,0.00292826,0.00292826
8,4,0,0.0251055,0.517925,0,0,0.0649393,0.0649393
8,4,1,0.074925,0.499292,0,0,0.0480531,0.0480531
8,4,2,0.124659,0.445736,0,0,0.037721,0.037721
8,4,3,0.174689,0.361173,0,0,0.0290144,0.0290144
8,4,4,0.248637,0.289092,0,0,0.0251974,0.0251974
8,4,5,0.348418,0.218945,0,0,0.0224794,0.0224794
8,4,6,0.447734,0.15585,0,0,0.0139953,0.0139953
8,4,7,0.569894,0.106038,0,0,0.0094292,0.0094292
8,4,8,0.718871,0.0638139,0,0,0.00540493,0.00540493
8,4,9,0.888758,0.0312644,0,0,0.00291764,0.00291764
8,5,0,0.0248129,0.308115,0,0,0.037542,0.037542
8,5,1,0.0744601,0.273521,0,0,0.0369666,0.0369666
8,5,2,0.124406,0.235599,0,0,0.0292905,0.0292905
8,5,3,0.174607,0.206535,0,0,0.0261579,0.0261579
8,5,4,0.248006,0.166596,0,0,0.0187521,0.0187521
8,5,5,0.34849,0.126043,0,0,0.0145057,0.0145057
8,5,6,0.448426,0.0854112,0,0,0.0106576,0.0106576
8,5,7,0.568965,0.0549457,0,0,0.00613414,0.00613414
8,5,8,0.716717,0.0283668,0,0,0.00431688,0.00431688
8,5,9,0.882826,0.0115755,0,0,0.00154646,0.00154646
9,0,0,0.0256373,9.15518,0,0,1.79118,1.79118
9,0,1,0.0747771,7.32946,0,0,0.935292,0.935292
9,0,2,0.124429,5.77601,0,0,0.520216,0.520216
9,0,3,0.173871,4.22337,0,0,0.296601,0.296601
9,0,4,0.244118,2.6798,0,0,0.167359,0.167359
9,0,5,0.342789,1.38486,0,0,0.0814951,0.0814951
9,0,6,0.441357,0.700809,0,0,0.0434795,0.0434795
9,0,7,0.551587,0.354278,0,0,0.0219382,0.0219382
9,0,8,0.688368,0.101864,0,0,0.0316665,0.0316665
9,1,0,0.0744551,3.27391,0,0,0.293192,0.293192
9,1,1,0.124662,2.74068,0,0,0.186761,0.186761
9,1,2,0.174582,2.19955,0,0,0.130876,0.130876
9,1,3,0.246816,1.52841,0,0,0.0725408,0.0725408
9,1,4,0.345852,0.893203,0,0,0.0404255,0.0404255
9,1,5,0.445977,0.506502,0,0,0.0253749,0.0253749
9,1,6,0.565287,0.251349,0,0,0.0143726,0.0143726
9,1,7,0.712691,0.104891,0,0,0.0064991,0.0064991
9,1,8,0.874204,0.0418967,0,0,0.00227937,0.00227937
9,2,0,0.0243494,1.86893,0,0,0.15284,0.15284
9,2,1,0.0743909,1.58678,0,0,0.113595,0.113595
9,2,2,0.124664,1.38947,0,0,0.0884114,0.0884114
9,2,3,0.174599,1.15067,0,0,0.0670513,0.0670513
9,2,4,0.247948,0.848052,0,0,0.0445406,0.0445406
9,2,5,0.347042,0.573181,0,0,0.0252574,0.0252574
9,2,6,0.446636,0.362239,0,0,0.0182417,0.0182417
9,2,7,0.566802,0.206366,0,0,0.00943582,0.00943582
9,2,8,0.717301,0.0992145,0,0,0.00523277,0.00523277
9,2,9,0.885503,0.0402242,0,0,0.0030518,0.0030518
9,3,0,0.0234345,1.01531,0,0,0.110179,0.110179
9,3,1,0.074146,0.920839,0,0,0.0694219,0.0694219
9,3,2,0.124435,0.779595,0,0,0.0555202,0.0555202
9,3,3,0.174498,0.67796,0,0,0.0380347,0.0380347
9,3,4,0.248068,0.498257,0,0,0.0272713,0.0272713
9,3,5,0.347833,0.354473,0,0,0.0187522,0.0187522
9,3,6,0.447428,0.245065,0,0,0.0131896,0.0131896
9,3,7,0.567944,0.154091,0,0,0.00923691,0.00923691
9,3,8,0.717129,0.082165,0,0,0.00486334,0.00486334
9,3,9,0.885341,0.0371453,0,0,0.00207055,0.00207055
9,4,0,0.0234547,0.581063,0,0,0.0496347,0.0496347
9,4,1,0.073825,0.526142,0,0,0.0420464,0.0420464
9,4,2,0.124296,0.451803,0,0,0.0251971,0.0251971
9,4,3,0.174283,0.388965,0,0,0.0325534,0.0325534
9,4,4,0.248045,0.32336,0,0,0.0261192,0.0261192
9,4,5,0.34767,0.227304,0,0,0.0159403,0.0159403
9,4,6,0.44736,0.160786,0,0,0.0128863,0.0128863
9,4,7,0.568296,0.0980665,0,0,0.00718357,0.00718357
9,4,8,0.716456,0.0536418,0,0,0.00428584,0.00428584
9,4,9,0.881731,0.0217935,0,0,0.00167439,0.00167439
9,5,0,0.0232539,0.362928,0,0,0.0397496,0.0397496
9,5,1,0.0737574,0.310639,0,0,0.0317553,0.0317553
9,5,2,0.123931,0.249072,0,0,0.0247123,0.0247123
9,5,3,0.174278,0.213039,0,0,0.0238678,0.0238678
9,5,4,0.246961,0.159367,0,0,0.0164719,0.0164719
9,5,5,0.346687,0.108547,0,0,0.011469,0.011469
9,5,6,0.44648,0.0692255,0,0,0.00690913,0.00690913
9,5,7,0.563712,0.0334858,0,0,0.00364489,0.00364489
9,5,8,0.712442,0.00989043,0,0,0.00170091,0.00170091
9,5,9,0.868624,0.00259219,0,0,0.000646857,0.000646857
10,0,0,0.0249782,10.0971,0,0,2.57202,2.57202
10,0,1,0.0738199,7.96804,0,0,1.32788,1.32788
10,0,2,0.123928,6.11869,0,0,0.787902,0.787902
10,0,3,0.173352,4.5386,0,0,0.406827,0.406827
10,0,4,0.241605,2.79697,0,0,0.250309,0.250309
10,0,5,0.340312,1.41494,0,0,0.0981515,0.0981515
10,0,6,0.437465,0.706486,0,0,0.0680248,0.0680248
