xq2_bin,z_bin_phiavg,pt2_bin_phiavg,phi_nonzero_mean,phi_nonzero_count,phi_nonzero_sum,z_bin0,pt2_bin0,z_bin_spec,pt2_bin_spec,content,error,_merge,diff(phiavg - spec),ratio(phiavg/spec),abs_rel_diff
18,8.0,8.0,841.2436666666666,3.0,2523.7309999999998,7.0,7.0,,,,,left_only,,,
18,8.0,9.0,406.273,1.0,406.273,7.0,8.0,,,,,left_only,,,
19,2.0,1.0,265973.0,8.0,2127784.0,1.0,0.0,,,,,left_only,,,
19,2.0,2.0,201181.33333333334,6.0,1207088.0,1.0,1.0,,,,,left_only,,,
19,2.0,3.0,139723.75,8.0,1117790.0,1.0,2.0,,,,,left_only,,,
19,2.0,4.0,104634.3,7.0,732440.1,1.0,3.0,,,,,left_only,,,
19,2.0,5.0,129599.66666666667,6.0,777598.0,1.0,4.0,,,,,left_only,,,
19,2.0,6.0,53385.85,4.0,213543.4,1.0,5.0,,,,,left_only,,,
19,3.0,1.0,90102.6875,8.0,720821.5,2.0,0.0,,,,,left_only,,,
19,3.0,2.0,68588.325,8.0,548706.6,2.0,1.0,,,,,left_only,,,
19,3.0,3.0,65827.45,8.0,526619.6,2.0,2.0,,,,,left_only,,,
19,3.0,4.0,49470.5625,8.0,395764.5,2.0,3.0,,,,,left_only,,,
19,3.0,5.0,65973.8125,8.0,527790.5,2.0,4.0,,,,,left_only,,,
19,3.0,6.0,39716.07142857143,7.0,278012.5,2.0,5.0,,,,,left_only,,,
19,3.0,7.0,18433.05,6.0,110598.3,2.0,6.0,,,,,left_only,,,
19,3.0,8.0,9490.528,5.0,47452.64,2.0,7.0,,,,,left_only,,,
19,4.0,1.0,45834.475,8.0,366675.8,3.0,0.0,,,,,left_only,,,
19,4.0,2.0,35190.1625,8.0,281521.3,3.0,1.0,,,,,left_only,,,
19,4.0,3.0,31406.442857142858,7.0,219845.1,3.0,2.0,,,,,left_only,,,
19,4.0,4.0,23772.085714285717,7.0,166404.6,3.0,3.0,,,,,left_only,,,
19,4.0,5.0,33242.375,8.0,265939.0,3.0,4.0,,,,,left_only,,,
19,4.0,6.0,20778.3125,8.0,166226.5,3.0,5.0,,,,,left_only,,,
19,4.0,7.0,11858.744999999999,8.0,94869.95999999999,3.0,6.0,,,,,left_only,,,
19,4.0,8.0,7793.424285714286,7.0,54553.97,3.0,7.0,,,,,left_only,,,
19,4.0,9.0,1806.6966666666667,6.0,10840.18,3.0,8.0,,,,,left_only,,,
19,4.0,10.0,420.42650000000003,2.0,840.8530000000001,3.0,9.0,,,,,left_only,,,
19,5.0,1.0,24663.95,8.0,197311.6,4.0,0.0,,,,,left_only,,,
19,5.0,2.0,17673.2,8.0,141385.6,4.0,1.0,,,,,left_only,,,
19,5.0,3.0,15521.01,8.0,124168.08,4.0,2.0,,,,,left_only,,,
19,5.0,4.0,12486.73625,8.0,99893.89,4.0,3.0,,,,,left_only,,,
19,5.0,5.0,19648.085714285717,7.0,137536.6,4.0,4.0,,,,,left_only,,,
19,5.0,6.0,9662.55875,8.0,77300.47,4.0,5.0,,,,,left_only,,,
19,5.0,7.0,6239.965,6.0,37439.79,4.0,6.0,,,,,left_only,,,
19,5.0,8.0,4004.342857142857,7.0,28030.4,4.0,7.0,,,,,left_only,,,
19,5.0,9.0,1153.488,5.0,5767.4400000000005,4.0,8.0,,,,,left_only,,,
19,6.0,1.0,13060.35,8.0,104482.8,5.0,0.0,,,,,left_only,,,
19,6.0,2.0,10162.574285714287,7.0,71138.02,5.0,1.0,,,,,left_only,,,
19,6.0,3.0,7087.1575,8.0,56697.26,5.0,2.0,,,,,left_only,,,
19,6.0,4.0,6350.634,5.0,31753.170000000002,5.0,3.0,,,,,left_only,,,
19,6.0,5.0,7528.954999999999,6.0,45173.729999999996,5.0,4.0,,,,,left_only,,,
19,6.0,6.0,3877.565,6.0,23265.39,5.0,5.0,,,,,left_only,,,
19,6.0,7.0,2022.3916666666667,6.0,12134.35,5.0,6.0,,,,,left_only,,,
19,6.0,8.0,1163.5935,6.0,6981.561,5.0,7.0,,,,,left_only,,,
19,6.0,9.0,296.31533333333334,3.0,888.946,5.0,8.0,,,,,left_only,,,
19,7.0,1.0,3745.96375,8.0,29967.71,6.0,0.0,,,,,left_only,,,
19,7.0,2.0,2468.0,5.0,12340.0,6.0,1.0,,,,,left_only,,,
19,7.0,3.0,1812.4466666666667,3.0,5437.34,6.0,2.0,,,,,left_only,,,
19,7.0,4.0,1250.5233333333333,3.0,3751.5699999999997,6.0,3.0,,,,,left_only,,,
19,7.0,5.0,1087.88575,4.0,4351.543,6.0,4.0,,,,,left_only,,,
19,7.0,6.0,501.4533333333333,3.0,1504.36,6.0,5.0,,,,,left_only,,,
20,3.0,1.0,38614.875,8.0,308919.0,2.0,0.0,,,,,left_only,,,
20,3.0,2.0,22076.466666666664,3.0,66229.4,2.0,1.0,,,,,left_only,,,
20,3.0,3.0,20420.4,1.0,20420.4,2.0,2.0,,,,,left_only,,,
20,3.0,4.0,20505.8,3.0,61517.4,2.0,3.0,,,,,left_only,,,
20,3.0,5.0,13311.2,2.0,26622.4,2.0,4.0,,,,,left_only,,,
20,4.0,1.0,16036.2625,8.0,128290.1,3.0,0.0,,,,,left_only,,,
20,4.0,2.0,13486.977142857142,7.0,94408.84,3.0,1.0,,,,,left_only,,,
20,4.0,3.0,10307.8875,4.0,41231.55,3.0,2.0,,,,,left_only,,,
20,4.0,4.0,9114.310000000001,2.0,18228.620000000003,3.0,3.0,,,,,left_only,,,
20,4.0,5.0,6504.1825,4.0,26016.73,3.0,4.0,,,,,left_only,,,
20,5.0,1.0,7394.0737500000005,8.0,59152.590000000004,4.0,0.0,,,,,left_only,,,
20,5.0,2.0,5024.185,6.0,30145.11,4.0,1.0,,,,,left_only,,,
20,5.0,3.0,2968.3700000000003,3.0,8905.11,4.0,2.0,,,,,left_only,,,
20,5.0,5.0,1160.0,1.0,1160.0,4.0,4.0,,,,,left_only,,,
20,6.0,1.0,999.6303333333334,6.0,5997.782,5.0,0.0,,,,,left_only,,,
20,6.0,2.0,534.2085,2.0,1068.417,5.0,1.0,,,,,left_only,,,
