xq2_center,xq2_bin,iy,z_bin,pt2_bin,z_label,pt2_label,rootfile,source,npoints,p0,p1,p2,chi2,ndf,status
8.000000,8,9,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file2,8,23120.2975,-6447.897657,4211.233739,10.55575708,5,0
8.000000,8,9,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file1,8,12076.03934,-4082.730605,2508.364375,13.12333758,5,0
8.000000,8,9,2,9,0.20–0.30,0.65–0.80,measData_times_truth_over_meas.root,file2,8,12076.03934,-4082.730605,2508.364375,13.12333758,5,0
8.000000,8,9,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file1,8,76009.57744,1124.472345,3118.806943,9.761987917,5,0
8.000000,8,9,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file2,8,76009.57744,1124.472345,3118.806943,9.761987917,5,0
8.000000,8,9,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file1,6,65427.61079,-179.4455923,2917.485626,20.2886862,3,0
8.000000,8,9,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file2,6,65427.61079,-179.4455923,2917.485626,20.2886862,3,0
8.000000,8,9,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file1,8,47474.47039,-6558.870489,3497.834543,15.52661769,5,0
8.000000,8,9,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file2,8,47474.47039,-6558.870489,3497.834543,15.52661769,5,0
8.000000,8,9,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file1,8,40426.31806,-4420.236891,238.4890432,14.17290021,5,0
8.000000,8,9,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file2,8,40426.31806,-4420.236891,238.4890432,14.17290021,5,0
8.000000,8,9,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file1,8,58317.9341,-6328.264309,1381.768745,15.39880372,5,0
8.000000,8,9,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file2,8,58317.9341,-6328.264309,1381.768745,15.39880372,5,0
8.000000,8,9,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file1,8,34836.3781,-6376.639724,627.2546682,8.241787659,5,0
8.000000,8,9,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file2,8,34836.3781,-6376.639724,627.2546682,8.241787659,5,0
8.000000,8,9,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file1,8,21489.52564,-4038.963243,1224.828605,4.925297109,5,0
8.000000,8,9,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file2,8,21489.52564,-4038.963243,1224.828605,4.925297109,5,0
8.000000,8,9,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file1,8,16597.11338,-4960.040531,1323.393731,3.651557009,5,0
8.000000,8,9,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file2,8,16597.11338,-4960.040531,1323.393731,3.651557009,5,0
8.000000,8,9,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file1,8,7967.435801,-2797.929399,1381.59918,9.004692543,5,0
8.000000,8,9,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file2,8,7967.435801,-2797.929399,1381.59918,9.004692543,5,0
8.000000,8,9,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file1,8,5135.146658,-2541.767423,1451.186512,32.79106932,5,0
8.000000,8,9,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file2,8,5135.146658,-2541.767423,1451.186512,32.79106932,5,0
8.000000,8,9,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file1,7,3379.634261,-1403.067777,1377.145681,8.277770717,4,0
8.000000,8,9,3,11,0.30–0.40,1.00–1.50,measData_times_truth_over_meas.root,file2,7,3351.622577,-1392.275775,1365.450012,8.256718414,4,0
8.000000,8,9,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file1,8,33743.01275,-3599.3623,3461.229317,20.58993866,5,0
8.000000,8,9,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file2,8,33743.01275,-3599.3623,3461.229317,20.58993866,5,0
8.000000,8,9,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file1,6,29618.77815,-5051.801416,-1225.805024,15.62344529,3,0
8.000000,8,9,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file2,6,29618.77815,-5051.801416,-1225.805024,15.62344529,3,0
8.000000,8,9,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file1,6,25369.1139,-2448.937321,-944.8303231,10.89314172,3,0
8.000000,8,9,4,3,0.40–0.50,0.10–0.15,measData_times_truth_over_meas.root,file2,6,25369.1139,-2448.937321,-944.8303231,10.89314172,3,0
8.000000,8,9,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file1,6,23517.34806,-626.6827729,247.8636674,3.042804995,3,0
8.000000,8,9,4,4,0.40–0.50,0.15–0.20,measData_times_truth_over_meas.root,file2,6,23517.34806,-626.6827729,247.8636674,3.042804995,3,0
8.000000,8,9,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file1,8,33031.34963,-3921.97652,-1308.947559,16.07614135,5,0
8.000000,8,9,4,5,0.40–0.50,0.20–0.30,measData_times_truth_over_meas.root,file2,8,33031.34963,-3921.97652,-1308.947559,16.07614135,5,0
8.000000,8,9,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file1,6,23006.78053,-1769.118006,809.1091978,14.15109122,3,0
8.000000,8,9,4,6,0.40–0.50,0.30–0.40,measData_times_truth_over_meas.root,file2,6,23006.78053,-1769.118006,809.1091978,14.15109122,3,0
8.000000,8,9,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file1,8,14444.71585,-2337.719721,190.9169986,8.77565344,5,0
8.000000,8,9,4,7,0.40–0.50,0.40–0.50,measData_times_truth_over_meas.root,file2,8,14444.71585,-2337.719721,190.9169986,8.77565344,5,0
8.000000,8,9,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file1,8,12566.67733,-2839.534069,764.8950585,2.87721931,5,0
8.000000,8,9,4,8,0.40–0.50,0.50–0.65,measData_times_truth_over_meas.root,file2,8,12566.67733,-2839.534069,764.8950585,2.87721931,5,0
8.000000,8,9,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file1,8,7165.984714,-1390.847978,1392.790025,19.90278464,5,0
8.000000,8,9,4,9,0.40–0.50,0.65–0.80,measData_times_truth_over_meas.root,file2,8,7165.984714,-1390.847978,1392.790025,19.90278464,5,0
8.000000,8,9,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file1,8,4433.389686,-1316.851478,1099.830512,13.06653412,5,0
8.000000,8,9,4,10,0.40–0.50,0.80–1.00,measData_times_truth_over_meas.root,file2,8,4433.389686,-1316.851478,1099.830512,13.06653412,5,0
8.000000,8,9,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file1,8,2790.4885,-1284.4042,1003.528917,37.00824407,5,0
8.000000,8,9,4,11,0.40–0.50,1.00–1.50,measData_times_truth_over_meas.root,file2,8,2784.973718,-1281.423548,1001.87199,36.96185777,5,0
8.000000,8,9,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file1,7,21224.55391,2134.721871,3134.341676,1.558668897,4,0
8.000000,8,9,5,1,0.50–0.60,0.00–0.05,measData_times_truth_over_meas.root,file2,7,21224.55391,2134.721871,3134.341676,1.558668897,4,0
8.000000,8,9,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file1,6,14748.19798,-4579.418051,-2890.950096,10.46200483,3,0
8.000000,8,9,5,2,0.50–0.60,0.05–0.10,measData_times_truth_over_meas.root,file2,6,14748.19798,-4579.418051,-2890.950096,10.46200483,3,0
8.000000,8,9,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file1,6,18671.28503,-2263.52148,-112.2528735,0.4158143466,3,0
8.000000,8,9,5,5,0.50–0.60,0.20–0.30,measData_times_truth_over_meas.root,file2,6,18671.28503,-2263.52148,-112.2528735,0.4158143466,3,0
8.000000,8,9,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file1,6,13276.26675,-2140.686982,-897.6710954,4.37483554,3,0
8.000000,8,9,5,6,0.50–0.60,0.30–0.40,measData_times_truth_over_meas.root,file2,6,13276.26675,-2140.686982,-897.6710954,4.37483554,3,0
8.000000,8,9,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file1,6,8925.693548,-2870.602138,-1103.592963,6.329514511,3,0
8.000000,8,9,5,7,0.50–0.60,0.40–0.50,measData_times_truth_over_meas.root,file2,6,8925.693548,-2870.602138,-1103.592963,6.329514511,3,0
8.000000,8,9,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file1,7,10022.18237,-428.2256698,1215.515812,0.628296992,4,0
8.000000,8,9,5,8,0.50–0.60,0.50–0.65,measData_times_truth_over_meas.root,file2,7,10022.18237,-428.2256698,1215.515812,0.628296992,4,0
8.000000,8,9,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file1,7,5783.62167,-331.2015724,1344.409319,8.914828052,4,0
8.000000,8,9,5,9,0.50–0.60,0.65–0.80,measData_times_truth_over_meas.root,file2,7,5783.62167,-331.2015724,1344.409319,8.914828052,4,0
8.000000,8,9,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file1,8,3648.60431,-749.8633215,739.1053341,12.86275112,5,0
8.000000,8,9,5,10,0.50–0.60,0.80–1.00,measData_times_truth_over_meas.root,file2,8,3648.60431,-749.8633215,739.1053341,12.86275112,5,0
8.000000,8,9,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file1,8,2716.064963,-1117.610509,816.2539608,20.92379401,5,0
8.000000,8,9,5,11,0.50–0.60,1.00–1.50,measData_times_truth_over_meas.root,file2,8,2662.140937,-1136.034315,777.9016148,22.20332708,5,0
8.000000,8,9,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file1,7,11101.1111,-524.8105176,-966.4826687,2.738001437,4,0
8.000000,8,9,6,1,0.60–0.70,0.00–0.05,measData_times_truth_over_meas.root,file2,7,11101.1111,-524.8105176,-966.4826687,2.738001437,4,0
8.000000,8,9,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file1,6,10588.41882,-3149.604663,-1034.469987,5.978998596,3,0
8.000000,8,9,6,5,0.60–0.70,0.20–0.30,measData_times_truth_over_meas.root,file2,6,10588.41882,-3149.604663,-1034.469987,5.978998596,3,0
8.000000,8,9,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file1,6,8529.523382,-1387.931464,-68.08720648,9.934287146,3,0
8.000000,8,9,6,6,0.60–0.70,0.30–0.40,measData_times_truth_over_meas.root,file2,6,8529.523382,-1387.931464,-68.08720648,9.934287146,3,0
8.000000,8,9,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file1,6,6813.611625,31.00550232,621.9962611,1.448380684,3,0
8.000000,8,9,6,7,0.60–0.70,0.40–0.50,measData_times_truth_over_meas.root,file2,6,6813.611625,31.00550232,621.9962611,1.448380684,3,0
8.000000,8,9,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file1,6,6893.842821,-348.5787882,115.107161,7.69525084,3,0
8.000000,8,9,6,8,0.60–0.70,0.50–0.65,measData_times_truth_over_meas.root,file2,6,6893.842821,-348.5787882,115.107161,7.69525084,3,0
8.000000,8,9,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file1,6,4395.683949,-244.6702109,180.2821576,2.178615418,3,0
8.000000,8,9,6,9,0.60–0.70,0.65–0.80,measData_times_truth_over_meas.root,file2,6,4395.683949,-244.6702109,180.2821576,2.178615418,3,0
8.000000,8,9,6,10,0.60–0.70,0.80–1.00,measData_times_truth_over_meas.root,file1,7,2855.859811,-592.4638992,345.8052252,8.666750576,4,0
8.000000,8,9,6,10,0.60–0.70,0.80–1.00,measData_times_truth_over_meas.root,file2,7,2821.429093,-615.1008643,330.9057789,9.67678479,4,0
8.000000,8,9,6,11,0.60–0.70,1.00–1.50,measData_times_truth_over_meas.root,file1,7,2468.265457,-256.8283253,708.0114417,3.711229508,4,0
8.000000,8,9,6,11,0.60–0.70,1.00–1.50,measData_times_truth_over_meas.root,file2,7,2094.366255,-406.3702452,576.0290365,10.92267613,4,0
8.000000,8,9,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file1,8,6416.373997,-430.822431,-253.2873051,7.28301296,5,0
8.000000,8,9,7,1,0.70–0.80,0.00–0.05,measData_times_truth_over_meas.root,file2,8,6416.373997,-430.822431,-253.2873051,7.28301296,5,0
8.000000,8,9,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file1,6,3669.576423,-1030.389102,-710.8328873,12.63024144,3,0
8.000000,8,9,7,7,0.70–0.80,0.40–0.50,measData_times_truth_over_meas.root,file2,6,3571.85318,-1051.418365,-737.0895861,13.08696548,3,0
8.000000,8,9,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file1,6,3727.563002,-1022.612584,-744.4302417,22.96352757,3,0
8.000000,8,9,7,8,0.70–0.80,0.50–0.65,measData_times_truth_over_meas.root,file2,6,3584.770672,-575.1548005,-516.9274056,17.33599586,3,0
8.000000,8,9,7,9,0.70–0.80,0.65–0.80,measData_times_truth_over_meas.root,file1,6,2535.699625,-312.7462793,-106.4361468,6.230822882,3,0
8.000000,8,9,7,9,0.70–0.80,0.65–0.80,measData_times_truth_over_meas.root,file2,6,2009.069977,-306.9049586,-153.9349726,3.333104799,3,0
8.000000,8,9,7,10,0.70–0.80,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1978.340802,14.76444125,98.40259496,2.646850102,3,0
8.000000,8,9,7,10,0.70–0.80,0.80–1.00,measData_times_truth_over_meas.root,file2,6,1272.300357,78.90289806,197.4213496,2.524891533,3,0
8.000000,8,9,7,11,0.70–0.80,1.00–1.50,measData_times_truth_over_meas.root,file1,6,1933.984369,-88.30972017,363.7049485,7.322079176,3,0
8.000000,8,9,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file1,8,5103.984099,361.1723083,-566.0021943,3.896910821,5,0
8.000000,8,9,8,1,0.80–1.00,0.00–0.05,measData_times_truth_over_meas.root,file2,6,2234.159474,-782.8651987,-885.590378,0.9910177044,3,0
8.000000,8,9,8,4,0.80–1.00,0.15–0.20,measData_times_truth_over_meas.root,file1,6,5699.202073,3667.814413,1078.17299,5.471893966,3,0
8.000000,8,9,8,5,0.80–1.00,0.20–0.30,measData_times_truth_over_meas.root,file1,6,5149.141979,-377.0487122,-645.9104342,2.31903157,3,0
8.000000,8,9,8,8,0.80–1.00,0.50–0.65,measData_times_truth_over_meas.root,file1,6,3355.409953,359.6941382,-406.8482664,37.12839725,3,0
8.000000,8,9,8,9,0.80–1.00,0.65–0.80,measData_times_truth_over_meas.root,file1,6,1868.965718,-121.5134572,-554.0494522,4.059432716,3,0
8.000000,8,9,8,10,0.80–1.00,0.80–1.00,measData_times_truth_over_meas.root,file1,6,1384.06538,-115.380748,-414.6724373,8.833927555,3,0
8.000000,8,9,8,11,0.80–1.00,1.00–1.50,measData_times_truth_over_meas.root,file1,6,992.6465884,135.6985375,-98.44631703,12.4704675,3,0
9.000000,9,10,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file1,6,2604616.591,911559.4518,-124746.4038,11.60840812,3,0
9.000000,9,10,1,1,0.00–0.20,0.00–0.05,measData_times_truth_over_meas.root,file2,6,2604281.767,911434.5378,-124731.3717,11.60838581,3,0
9.000000,9,10,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file1,8,870032.7716,-77956.05096,15201.40905,55.1760275,5,0
9.000000,9,10,1,2,0.00–0.20,0.05–0.10,measData_times_truth_over_meas.root,file2,8,869771.9624,-77939.27403,15195.13407,55.17670959,5,0
9.000000,9,10,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file1,8,478440.8614,57.22872404,-518.4016938,3.799260327,5,0
9.000000,9,10,1,3,0.00–0.20,0.10–0.15,measData_times_truth_over_meas.root,file2,8,478168.6366,57.20019556,-521.3246258,3.79936126,5,0
9.000000,9,10,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file1,8,273418.3309,-49199.09053,-968.1923246,16.71226149,5,0
9.000000,9,10,1,4,0.00–0.20,0.15–0.20,measData_times_truth_over_meas.root,file2,8,273145.0476,-49162.9558,-965.242042,16.71786388,5,0
9.000000,9,10,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file1,8,273925.4452,-55370.51058,45216.86518,5.745658219,5,0
9.000000,9,10,1,5,0.00–0.20,0.20–0.30,measData_times_truth_over_meas.root,file2,8,273372.6762,-55247.5545,45119.62531,5.747928013,5,0
9.000000,9,10,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file1,8,207171.9519,61823.92974,43986.25432,27.75571159,5,0
9.000000,9,10,2,1,0.20–0.30,0.00–0.05,measData_times_truth_over_meas.root,file2,8,207171.9519,61823.92974,43986.25432,27.75571159,5,0
9.000000,9,10,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file1,8,137104.8376,-12811.56239,3450.598406,14.86111787,5,0
9.000000,9,10,2,2,0.20–0.30,0.05–0.10,measData_times_truth_over_meas.root,file2,8,137104.8376,-12811.56239,3450.598406,14.86111787,5,0
9.000000,9,10,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file1,8,108896.3051,-1030.607083,5169.434965,28.2007588,5,0
9.000000,9,10,2,3,0.20–0.30,0.10–0.15,measData_times_truth_over_meas.root,file2,8,108896.3051,-1030.607083,5169.434965,28.2007588,5,0
9.000000,9,10,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file1,8,81172.2637,-8517.73717,-1587.583013,18.34315547,5,0
9.000000,9,10,2,4,0.20–0.30,0.15–0.20,measData_times_truth_over_meas.root,file2,8,81172.2637,-8517.73717,-1587.583013,18.34315547,5,0
9.000000,9,10,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file1,8,105829.2837,-12102.05927,2526.877484,8.627569341,5,0
9.000000,9,10,2,5,0.20–0.30,0.20–0.30,measData_times_truth_over_meas.root,file2,8,105829.2837,-12102.05927,2526.877484,8.627569341,5,0
9.000000,9,10,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file1,8,56577.17528,-10702.45301,2524.05239,12.14153146,5,0
9.000000,9,10,2,6,0.20–0.30,0.30–0.40,measData_times_truth_over_meas.root,file2,8,56577.17528,-10702.45301,2524.05239,12.14153146,5,0
9.000000,9,10,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file1,8,30883.44095,-8722.875831,3807.029298,11.71697345,5,0
9.000000,9,10,2,7,0.20–0.30,0.40–0.50,measData_times_truth_over_meas.root,file2,8,30883.44095,-8722.875831,3807.029298,11.71697345,5,0
9.000000,9,10,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file1,8,25465.74206,-6806.063118,2914.231948,26.71038201,5,0
9.000000,9,10,2,8,0.20–0.30,0.50–0.65,measData_times_truth_over_meas.root,file2,8,25465.50848,-6805.949574,2914.048135,26.71109955,5,0
9.000000,9,10,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file1,8,77027.97841,-5732.020591,9578.448265,14.73764325,5,0
9.000000,9,10,3,1,0.30–0.40,0.00–0.05,measData_times_truth_over_meas.root,file2,8,77027.97841,-5732.020591,9578.448265,14.73764325,5,0
9.000000,9,10,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file1,8,68486.25209,-1073.637494,3084.454476,14.6335858,5,0
9.000000,9,10,3,2,0.30–0.40,0.05–0.10,measData_times_truth_over_meas.root,file2,8,68486.25209,-1073.637494,3084.454476,14.6335858,5,0
9.000000,9,10,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file1,8,51270.69249,-4056.814445,816.4703911,15.8634837,5,0
9.000000,9,10,3,3,0.30–0.40,0.10–0.15,measData_times_truth_over_meas.root,file2,8,51270.69249,-4056.814445,816.4703911,15.8634837,5,0
9.000000,9,10,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file1,8,44811.23116,480.9254063,3263.92541,6.824266409,5,0
9.000000,9,10,3,4,0.30–0.40,0.15–0.20,measData_times_truth_over_meas.root,file2,8,44811.23116,480.9254063,3263.92541,6.824266409,5,0
9.000000,9,10,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file1,8,59096.63206,-5313.794945,360.3249933,4.787666619,5,0
9.000000,9,10,3,5,0.30–0.40,0.20–0.30,measData_times_truth_over_meas.root,file2,8,59096.63206,-5313.794945,360.3249933,4.787666619,5,0
9.000000,9,10,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file1,8,35839.25953,-4754.777414,2348.777277,10.04780552,5,0
9.000000,9,10,3,6,0.30–0.40,0.30–0.40,measData_times_truth_over_meas.root,file2,8,35839.25953,-4754.777414,2348.777277,10.04780552,5,0
9.000000,9,10,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file1,8,20044.95132,-4527.942167,716.9941181,11.60642292,5,0
9.000000,9,10,3,7,0.30–0.40,0.40–0.50,measData_times_truth_over_meas.root,file2,8,20044.95132,-4527.942167,716.9941181,11.60642292,5,0
9.000000,9,10,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file1,8,16026.59077,-4896.306834,1628.968122,11.4865177,5,0
9.000000,9,10,3,8,0.30–0.40,0.50–0.65,measData_times_truth_over_meas.root,file2,8,16026.59077,-4896.306834,1628.968122,11.4865177,5,0
9.000000,9,10,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file1,8,7369.102763,-2694.387215,1343.822949,10.44252051,5,0
9.000000,9,10,3,9,0.30–0.40,0.65–0.80,measData_times_truth_over_meas.root,file2,8,7369.102763,-2694.387215,1343.822949,10.44252051,5,0
9.000000,9,10,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file1,8,4299.351629,-1862.005164,907.5941584,17.85111821,5,0
9.000000,9,10,3,10,0.30–0.40,0.80–1.00,measData_times_truth_over_meas.root,file2,8,4286.818851,-1856.434206,903.9032995,17.90032516,5,0
9.000000,9,10,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file1,8,37136.50589,-5626.997863,-1124.470624,4.614598735,5,0
9.000000,9,10,4,1,0.40–0.50,0.00–0.05,measData_times_truth_over_meas.root,file2,8,37136.50589,-5626.997863,-1124.470624,4.614598735,5,0
9.000000,9,10,4,2,0.40–0.50,0.05–0.10,measData_times_truth_over_meas.root,file1,8,29563.6593,-4611.258061,366.1568274,8.733124417,5,0
