ixq2,iz,point,x,y,exl,exh,eyl,eyh
3,3,3,0.1753,0.533225,0,0,0.0348689,0.0348689
3,3,4,0.248862,0.390312,0,0,0.020879,0.020879
3,3,5,0.348267,0.280028,0,0,0.0159277,0.0159277
3,3,6,0.446303,0.186362,0,0,0.01086,0.01086
3,3,7,0.564753,0.124355,0,0,0.00802588,0.00802588
3,3,8,0.714214,0.0588977,0,0,0.00571041,0.00571041
3,3,9,0.879693,0.0215422,0,0,0.00152809,0.00152809
3,4,0,0.0225674,0.479182,0,0,0.0363193,0.0363193
3,4,1,0.0734554,0.40165,0,0,0.0332585,0.0332585
3,4,2,0.124201,0.37562,0,0,0.0260677,0.0260677
3,4,3,0.174799,0.329114,0,0,0.0267439,0.0267439
3,4,4,0.248045,0.254219,0,0,0.0217208,0.0217208
3,4,5,0.347924,0.171494,0,0,0.0104607,0.0104607
3,4,6,0.446821,0.110514,0,0,0.00833566,0.00833566
3,4,7,0.567876,0.0736305,0,0,0.00556256,0.00556256
3,4,8,0.713702,0.0281183,0,0,0.00393308,0.00393308
3,4,9,0.875292,0.0088392,0,0,0.00170966,0.00170966
3,5,0,0.0222159,0.275787,0,0,0.0263585,0.0263585
3,5,1,0.0736084,0.23303,0,0,0.0203778,0.0203778
3,5,2,0.123185,0.203099,0,0,0.0267432,0.0267432
3,5,3,0.17395,0.151793,0,0,0.0120471,0.0120471
3,5,4,0.246249,0.113003,0,0,0.0080144,0.0080144
3,5,5,0.344664,0.0727886,0,0,0.0103428,0.0103428
3,5,6,0.444654,0.0381325,0,0,0.00500704,0.00500704
3,5,7,0.559381,0.0128207,0,0,0.0017758,0.0017758
3,5,8,0.714867,0.00244015,0,0,0.000577886,0.000577886
4,0,0,0.0251458,7.6925,0,0,1.87444,1.87444
4,0,1,0.0734367,6.49756,0,0,1.24034,1.24034
4,0,2,0.123699,4.86994,0,0,0.668652,0.668652
4,0,3,0.172692,3.40803,0,0,0.440034,0.440034
4,0,4,0.242027,2.08696,0,0,0.261251,0.261251
4,0,5,0.337689,1.22082,0,0,0.135663,0.135663
4,0,6,0.433549,0.477042,0,0,0.147452,0.147452
4,1,0,0.0247613,3.31537,0,0,0.328796,0.328796
4,1,1,0.0733292,2.72775,0,0,0.205879,0.205879
4,1,2,0.124308,2.177,0,0,0.138268,0.138268
4,1,3,0.17419,1.7516,0,0,0.104241,0.104241
4,1,4,0.244844,1.20375,0,0,0.0628333,0.0628333
4,1,5,0.344355,0.679227,0,0,0.0352371,0.0352371
4,1,6,0.44366,0.341996,0,0,0.0282151,0.0282151
4,1,7,0.558597,0.15121,0,0,0.0122894,0.0122894
4,1,8,0.7062,0.0547457,0,0,0.0124855,0.0124855
4,2,0,0.022817,1.60477,0,0,0.111878,0.111878
4,2,1,0.0736356,1.35962,0,0,0.0939638,0.0939638
4,2,2,0.124066,1.16977,0,0,0.0667806,0.0667806
4,2,3,0.17447,0.947987,0,0,0.0552373,0.0552373
4,2,4,0.246914,0.720059,0,0,0.0333446,0.0333446
4,2,5,0.345386,0.430184,0,0,0.0277825,0.0277825
4,2,6,0.445054,0.253378,0,0,0.0153714,0.0153714
4,2,7,0.563912,0.126697,0,0,0.0104003,0.0104003
4,2,8,0.711659,0.0465899,0,0,0.00502755,0.00502755
4,2,9,0.870732,0.00902667,0,0,0.00195279,0.00195279
4,3,0,0.0217501,0.869458,0,0,0.0489147,0.0489147
4,3,1,0.0737048,0.736551,0,0,0.0576042,0.0576042
4,3,2,0.123781,0.636013,0,0,0.0417433,0.0417433
4,3,3,0.174327,0.554446,0,0,0.0341719,0.0341719
4,3,4,0.248412,0.414685,0,0,0.0193094,0.0193094
4,3,5,0.346828,0.280859,0,0,0.0136326,0.0136326
4,3,6,0.445071,0.189855,0,0,0.0110165,0.0110165
